,period,gameClock,team.name,x_passer,y_passer,x_recipient,y_recipient,player.jersey_nb,pass.recipient.jersey_nb,coord_all_team,coord_all_adversary,completed,distance_sideline,distance_goal,distance_opponent,speed_passer,opponents_closer_to_goal,distance_receiver_sideline,distance_receiver_goal,distance_receiver_opponent,opponents_closer_to_goal_receiver,speed_receiver,bypassed_opponents,angle,opponents_in_path,nearest_defender_pass_line,distance_pass
117,2,623.047,Aston Villa,1.1385380385296344,-13.478083364255678,-2.482012923994603,-6.193584000284594,7,10,"{2: [8.50487914781637, -34.08817254702089, 4.37], 6: [-15.085629010517657, 5.712642818444313, 3.1], 8: [13.559988038887946, -9.876889636817477, 3.37], 20: [6.307500733454175, 18.803627182682206, 2.21], 12: [-20.129352521203938, -13.947294273368147, 3.34], 15: [-12.034347067258237, -32.80957281968941, 2.75], 33: [-9.893895554822523, 19.77723981909058, 3.5300000000000002], 7: [1.1385380385296344, -13.478083364255678, 5.35], 88: [5.396670302630468, 3.343127727426343, 2.32], 21: [-41.24923313592865, -5.173050272964973, 1.38], 10: [-2.482012923994603, -6.193584000284594, 2.77]}","{25: [-2.254305316288676, 9.14961272769315, 2.68], 9: [3.017125802103531, -8.011776273095412, 4.48], 7: [-1.1043818973737454, 17.161389000788564, 3.8], 10: [4.861557424521538, 2.5454691819351454, 4.89], 15: [-11.920493263405273, 26.815403455777616, 4.18], 1: [-44.710388773058746, 2.2052912728286054, 2.45], 21: [11.23737044028749, 22.0998338191973, 2.5700000000000003], 33: [-13.093187443090796, 2.4985480910238986, 2.54], 2: [-12.785782172687796, -8.973658636775975, 2.42], 5: [-13.559988038887946, 12.093911182373894, 2.86], 11: [-1.9013585243444895, 15.800677364362402, 6.19]}",1,20.62172056030487,53.29311987447968,5.780104255142685,5.35,3,27.906219924275952,55.5276732525334,5.7919210862874495,3,2.77,0,116.42835261024373,1,1.7808654852882868,8.134637069711857
147,2,823.008,Aston Villa,-33.723496701247775,-18.63940336449284,-36.33074880948063,16.12912500074113,15,6,"{2: [-16.053386343267846, -39.003156819974, 0.67], 6: [-36.33074880948063, 16.12912500074113, 0.30000000000000004], 8: [6.35304225499536, -0.36363845456216365, 2.52], 20: [-1.9924415674268603, 31.78903909236979, 0.96], 12: [-24.125621036442954, -3.3900488183375903, 2.39], 15: [-33.723496701247775, -18.63940336449284, 0.66], 33: [-12.979333639237833, 36.199621638027, 0.9500000000000001], 7: [0.17078070577944515, -22.46347227375946, 1.96], 88: [-1.2637772227678943, 11.46047645507206, 0.72], 21: [-45.655375345038344, 0.8797704545858798, 0.9], 10: [-13.207041246943758, 13.560195273350361, 1.18]}","{25: [6.72875980771014, -4.727299909308128, 1.5], 9: [14.675755316646988, -17.74790263717915, 0.6900000000000001], 7: [10.895809028728602, 13.525004455166924, 1.5], 10: [22.63413620596913, -3.3196671819707197, 1.63], 15: [-2.151836892821009, 20.66874054640427, 0.85], 1: [-37.46928684801026, 1.442823545520843, 0.75], 21: [25.275544455357885, 12.692155091492292, 1.09], 33: [-3.7571755271477936, -5.736103363899936, 1.03], 2: [-3.4953117782859775, -16.80948081895421, 0.65], 5: [-3.461155637130089, 8.926737545864727, 0.96], 11: [10.03052011944608, 25.95909354664736, 0.30000000000000004]}",1,15.460400560067708,88.40985925483646,20.428577568907254,0.66,10,16.368412720060384,90.47913355168565,14.730367249284194,11,0.30000000000000004,0,94.28851829946213,1,2.233575698037018,34.86614874401765
149,2,832.28,Aston Villa,-45.382126215791224,-9.48979063679969,-32.25478263154454,-28.598404910404998,21,15,"{2: [-11.009662832581565, -39.71870345637052, 0.74], 6: [-33.92843354818311, 19.871082000913074, 0.29], 8: [3.267604170580051, -1.3607116364261607, 2.15], 20: [-2.33400297898575, 32.80957281968941, 1.16], 12: [-36.057499680233526, -1.4545538182486546, 2.43], 15: [-32.25478263154454, -28.598404910404998, 1.17], 33: [-16.895904491779774, 34.21720554702682, 1.21], 7: [1.719192438179748, -21.947340273735747, 1.1], 88: [-3.267604170580051, 17.337343091705737, 1.57], 21: [-45.382126215791224, -9.48979063679969, 0.25], 10: [-17.920588726456447, 13.794800727906594, 1.55]}","{25: [11.191828918746307, -9.372487909521572, 2.0], 9: [15.13117053205884, -23.085176728333487, 1.33], 7: [12.23928391419357, 7.941394636728541, 3.89], 10: [25.2300029338167, -5.841675818450242, 3.08], 15: [-2.33400297898575, 21.079300091877677, 1.6600000000000001], 1: [-33.9512043089537, 0.5395925454793397, 0.78], 21: [27.245215262014153, 14.264011637019063, 4.24], 33: [-2.049368469353342, -6.4633802730242635, 2.45], 2: [-0.8652889092825222, -19.120344546333122, 2.41], 5: [-2.504783684765196, 3.1554433637813553, 1.4], 11: [11.077975114893343, 23.202479455611602, 2.02]}",1,7.317035313749791,98.53930754837357,15.207054371481659,0.25,11,5.501399014155549,89.63839239937495,29.187338731832096,11,1.17,1,-55.51149376801737,0,15.100867718351854,23.1833191979987
175,2,1025.693,Aston Villa,12.193742392652386,-31.74211800145854,3.2334480294241614,-29.935656001375534,8,12,"{2: [9.153845829778259, -37.81839927446502, 3.04], 6: [-12.387293859202423, -7.577756182166378, 0.64], 8: [12.193742392652386, -31.74211800145854, 1.32], 20: [8.12916159510159, 3.1085222728701085, 0.81], 12: [3.2334480294241614, -29.935656001375534, 0.58], 15: [-11.271526581443382, -28.305148092209706, 1.05], 33: [-5.396670302630468, 5.865136363905865, 1.2], 7: [12.33036695727594, -38.87412381996808, 3.88], 88: [19.787791109645045, -17.536757728078538, 0.8], 21: [-38.32319037690749, -5.912057454817112, 0.38], 10: [4.508610632577352, -17.208310091699808, 1.08]}","{25: [-20.539226215074603, 19.74204900090714, 0.48], 9: [6.626291384242473, -21.266984455522667, 1.48], 7: [-9.108304308237075, 30.862347546872662, 2.09], 15: [-9.085533547466483, 36.3051940925773, 3.35], 1: [-49.002677178315466, 3.2844763637872845, 1.09], 12: [-12.125430110340607, 5.313813545698714, 2.9], 21: [7.229716544663178, 16.915053273504515, 1.65], 33: [-19.981342576195086, 8.305033091290705, 0.8300000000000001], 2: [-19.617010403865603, -4.914984272953116, 1.35], 5: [-12.626386847293645, 31.835960183281035, 1.17], 11: [-4.656620577586205, 34.82717972887303, 1.06]}",1,2.3576859231020073,51.461160448182106,11.862754045171618,1.32,2,4.164147923185013,57.81868480265125,9.308987721563172,2,0.58,0,168.60153777475045,0,9.168225951472197,9.14057875812267
176,2,1026.557,Aston Villa,3.17652112749768,-29.34914236498495,16.554343080220885,-36.715753638050714,12,7,"{2: [10.884423648343306, -37.9005111835597, 1.2], 6: [-11.931878643790569, -7.354881000337954, 0.54], 8: [11.61308799300227, -32.96206636515096, 1.24], 20: [8.16331773625748, 3.953101909272553, 0.68], 12: [3.1651357471123838, -29.302221274073702, 0.98], 15: [-10.668101421022673, -28.55148381949375, 0.41000000000000003], 33: [-4.428912969880278, 6.615873818485816, 1.2], 7: [16.793436068312108, -36.61018118350041, 5.65], 88: [20.231820944671604, -17.302152273522303, 0.73], 21: [-38.27764885536631, -5.900327182089301, 0.28], 10: [5.112035792998059, -17.94731727355195, 0.55]}","{25: [-20.80108996393642, 19.214186728155614, 1.23], 9: [5.8748562788129135, -19.706858182723707, 1.7000000000000002], 7: [-8.34548382242222, 29.00896445587841, 1.85], 15: [-12.637772227678942, 34.51046236522211, 4.3], 1: [-48.03491984556528, 3.1202525455979204, 0.58], 12: [-12.353137718046533, 7.706789182172307, 1.8], 21: [6.170876168830619, 18.193653000835994, 1.38], 33: [-20.470913932762826, 8.269842273107269, 0.35000000000000003], 2: [-20.117967140818642, -4.715569636580315, 0.39], 5: [-13.26396814887024, 30.979650274150778, 2.58], 11: [-5.134806553768651, 33.56031027426936, 1.25]}",1,4.750661559575597,57.566171228858444,10.012724746057327,0.98,2,-2.615949713490167,51.52178632330548,20.08367404016732,2,5.65,2,-28.83975218104276,0,3.7398583096860194,15.271970463801406
172,2,1020.867,Aston Villa,6.466896058848323,-32.04710509238165,11.282911961828678,-36.28173354712168,12,7,"{2: [2.060753849738638, -32.856493910600655, 2.7800000000000002], 6: [-10.132988542913747, -6.392998636657393, 1.2], 8: [19.207136709994934, -34.38142936521618, 1.72], 20: [6.250573831527693, 3.261015818331661, 1.38], 12: [6.409969156921842, -32.12921700147633, 2.09], 15: [-9.700344088272486, -16.73909918258734, 1.72], 33: [-8.47072300666048, 6.627604091213628, 1.58], 7: [11.23737044028749, -36.258273001666055, 1.12], 88: [17.08945595832981, -13.525004455166924, 2.27], 21: [-38.106868149586866, -4.656918272941256, 0.09], 10: [1.2410064619973016, -5.349004363882149, 2.73]}","{25: [-15.301951237838287, 16.973704637143573, 3.18], 9: [8.823669798604667, -27.64825281945225, 1.21], 7: [-10.71364294256386, 31.660006092363858, 2.36], 15: [-12.990719019623128, 37.60725436536441, 3.09], 1: [-52.532145097757336, 5.1261291820537265, 0.79], 12: [-4.303673785642018, -10.334370273202135, 2.5300000000000002], 21: [7.252487305433771, 4.938444818408739, 2.75], 33: [-26.19776026656689, -1.173027272781173, 3.63], 2: [-16.8162068290827, -22.193676001019796, 4.03], 5: [-21.313432081274755, 38.311070729033105, 2.27], 11: [-4.565537534503834, 32.645349001500044, 4.54]}",1,2.0526988321788977,56.25334937010203,4.990419198770906,2.09,2,-2.1819296225611353,55.06060222554207,8.976907122857973,2,1.12,2,-41.32453331508458,0,1.6166267489074264,6.412962445504702
167,2,923.878,Aston Villa,-14.812379881270543,-23.58957845562939,14.049559395455688,-36.879977456240084,15,7,"{2: [8.117776214716294, -24.45761863748746, 6.11], 6: [-16.09892786480903, 13.278668727882879, 3.1], 8: [14.311423144317505, 5.114398909325915, 3.39], 20: [5.8407001376570244, 28.41072054676001, 1.5], 12: [-17.248851283723962, -10.263988636835265, 2.95], 15: [-14.766838359729359, -23.542657364718142, 1.45], 33: [-3.89380009177135, 31.92980236510353, 1.3900000000000001], 7: [14.220340101235134, -36.73921418350634, 5.02], 88: [4.292288405256722, -11.648160818717049, 2.77], 21: [-38.03855586727508, -1.9589555455445589, 1.17], 10: [5.396670302630468, 14.768413364314968, 1.65]}","{25: [0.022770760770592688, 3.9882927274559883, 3.03], 9: [-3.1537503667270874, -14.393044637024992, 2.76], 7: [-0.03415614115588903, 16.457572637119856, 3.04], 10: [7.343570348516142, -0.5161320000237162, 3.19], 15: [-13.42336347426439, 28.68051681949968, 2.45], 1: [-39.040469341181165, 1.9824160910001825, 1.54], 21: [13.54860265850265, 20.1995296372918, 3.87], 33: [-14.3228085247028, -3.3548580001541546, 1.2], 2: [-14.0154032542998, -12.821188091498222, 2.9699999999999998], 5: [-9.87112479405193, 12.80945781877041, 4.05], 11: [-3.836873189844868, 25.865251364824864, 3.0]}",1,10.510225468931157,71.51416947275567,10.79784250571616,1.45,9,-2.7801735316795373,53.422134759815336,28.31282420369798,3,5.02,10,-24.725212118615083,0,10.114538579839694,31.774931068514785
166,2,918.148,Aston Villa,-24.125621036442954,21.290445000978288,-24.877056141872515,-15.178972909788378,6,15,"{2: [-12.387293859202423, -29.607208364996804, 1.1400000000000001], 6: [-24.102850275672363, 21.3021752737061, 0.21], 8: [9.939437076363708, 18.897469364504698, 1.7000000000000002], 20: [5.8748562788129135, 35.085245728884885, 1.88], 12: [-15.347492759379472, 8.046967091278848, 1.8], 15: [-24.94536842418429, -15.225894000699626, 1.76], 33: [-1.8899731439591934, 38.32280100176092, 3.5700000000000003], 7: [5.0664942714568735, -31.976723456014778, 0.64], 88: [4.23536150333024, 9.607093364077807, 1.48], 21: [-41.56802378671695, 6.568952727574569, 1.37], 10: [7.502965673910291, 23.167288637428168, 1.69]}","{25: [1.981056187041564, -16.48103318257548, 1.56], 9: [1.1499234189149308, -30.604281546860804, 1.37], 7: [7.7876001835427, -4.598266909302199, 2.99], 10: [17.522100412971074, -18.334416273569737, 3.81], 15: [-4.349215307183203, 13.34905036424975, 1.13], 1: [-38.74444945116346, -0.8445796364024446, 0.25], 21: [19.969957195809787, -6.744906818491745, 0.41000000000000003], 33: [-5.533294867254024, -12.492740455119494, 0.65], 2: [-5.578836388795209, -25.16143500115616, 0.74], 5: [-5.1006504126127625, -1.4076327273374076, 1.6600000000000001], 11: [7.87868322662507, 12.95022109150415, 0.87]}",1,12.80935892358226,79.72032529192536,21.31131090159774,0.21,10,18.92083101477217,79.04726919254468,19.529386704398743,10,1.76,0,-91.18038541110376,0,14.159741286710846,36.47715857173939
165,2,915.217,Aston Villa,-37.822233639954455,7.671598363988871,-21.40451512435713,22.533853910126336,21,6,"{2: [-7.605434097377958, -24.305125092025904, 4.13], 6: [-21.40451512435713, 22.533853910126336, 2.52], 8: [15.142555912444138, 21.525050455534526, 1.6600000000000001], 20: [13.45751961542028, 35.81252263800921, 1.96], 12: [-12.33036695727594, 4.574806363846575, 3.81], 15: [-19.548698121553826, -4.774221000219375, 4.79], 33: [8.413796104733999, 35.14389709252394, 2.15], 7: [11.943264024175866, -29.618938637724618, 4.07], 88: [11.24875582067279, 10.38129136411338, 2.81], 21: [-37.822233639954455, 7.671598363988871, 1.4100000000000001], 10: [13.17288510578787, 25.29046800116209, 1.9100000000000001]}","{25: [-5.351128781089282, -18.017698909918817, 3.8], 9: [-7.024779697727844, -28.586674637677188, 2.85], 7: [-2.7894181943976046, -2.956028727408556, 4.22], 10: [7.275258066204364, -13.677498000628477, 3.25], 15: [-8.425181485119294, 16.997165182599197, 3.58], 1: [-39.81467520738131, 0.07038163636687038, 1.6], 21: [20.004113336965677, -5.278622727515279, 1.8399999999999999], 33: [-8.083620073560404, -10.0997648186459, 3.18], 2: [-10.235456966381413, -22.42828145557603, 3.09], 5: [-7.992537030478033, 3.4017790910654018, 3.12], 11: [2.4250860220681214, 11.894496546001095, 3.37]}",1,14.876927889586561,90.84589371507285,7.858009871455426,1.4100000000000001,10,11.565950014434211,77.45404744536211,14.110918601713246,10,2.52,0,42.15319096759793,0,4.2980280614282815,22.14561178148125
163,2,913.416,Aston Villa,-18.307691659556518,5.067477818414668,-38.90384477655761,5.208241091148409,15,21,"{2: [-1.423172548162043, -16.516224000758918, 5.44], 6: [-16.110313245194327, 23.648229819268447, 2.51], 8: [16.167240147120808, 24.49280945567089, 1.79], 20: [17.749808020677, 36.211351910754814, 2.43], 12: [-7.491580293524994, 12.035259818734835, 4.6], 15: [-18.307691659556518, 5.067477818414668, 3.86], 33: [12.535303804211274, 34.32277800157713, 2.2], 7: [16.85036297023859, -21.853498091913252, 4.69], 88: [16.360791613670845, 14.674571182492475, 3.22], 21: [-38.90384477655761, 5.208241091148409, 0.38], 10: [16.155854766735512, 27.014818092150417, 1.65]}","{25: [-10.850267507187416, -23.953216910191554, 3.67], 9: [-11.954649404561161, -29.583747819541184, 2.5300000000000002], 7: [-9.597875664804818, -7.92966436400073, 4.24], 10: [0.2277076077059269, -16.527954273486728, 4.44], 15: [-15.518273465158918, 12.621773455125421, 4.45], 1: [-44.74454491421463, 0.29325681819529326, 2.89], 21: [15.518273465158918, -9.524981454983124, 4.07], 33: [-15.438575802461843, -13.607116364261607, 4.82], 2: [-17.19192438179748, -25.243546910250842, 4.07], 5: [-13.33228043118202, -0.304987090923105, 3.89], 11: [-2.8577304767093823, 6.662794909397062, 3.4]}",1,29.03232610614588,71.18744644428662,7.322437851801868,3.86,9,13.795316752983403,91.7509484396683,7.633534469785484,10,0.38,0,179.60842125116662,0,1.700869275692363,20.596634130796822
191,2,1112.747,Aston Villa,-36.31936342909534,18.17019245538037,-6.546593721545398,23.824183910185624,6,88,"{2: [-21.01741219125705, -33.067638819701266, 0.99], 6: [-36.27382190755415, 18.205383273563804, 1.19], 8: [-0.23909298809122323, 6.451650000296452, 0.88], 20: [-1.8330462420327114, 34.32277800157713, 1.6], 12: [-37.49205760878086, 6.029360182095229, 1.09], 15: [-42.67240568409069, -20.844694637321446, 0.35000000000000003], 33: [-26.31161407041985, 35.343311728896744, 2.14], 7: [1.7761193401062298, -28.12919400129253, 0.32], 88: [-6.56936448231599, 24.01186827383061, 3.9699999999999998], 21: [-56.09576915835509, 7.601216727622002, 0.15], 10: [-21.46144202628361, 18.93266018268813, 0.6900000000000001]}","{25: [10.167144684069635, -16.715638637131715, 3.38], 9: [18.34184780071241, -29.114536910428715, 1.77], 7: [17.886432585300557, -3.5308120910713305, 1.18], 15: [-0.7058935838883733, 13.102714636965702, 0.96], 1: [-34.16752653627433, -1.126106181869926, 0.13], 12: [26.97196613276704, -16.234697455291435, 2.47], 21: [36.39906109179241, -3.2140947274204144, 1.48], 33: [-0.9677573327501893, -10.85050227322585, 0.99], 2: [-0.35294679194418666, -26.674640183043874, 0.85], 5: [-1.2182357012267089, -4.6217274547578215, 0.46], 11: [18.136910953777075, 13.912103455184711, 1.0]}",1,15.929611469180177,90.85402401477289,19.415909536028778,1.19,11,10.275620014374923,63.8564895234461,12.209163831918454,10,3.9699999999999998,1,10.752701703320707,0,11.622918979995921,30.304874779972515
148,2,828.105,Aston Villa,-31.070703071473723,16.152585546196754,-49.5036339152685,1.5953170909823953,6,21,"{2: [-13.002104400008426, -37.17323427443537, 0.8300000000000001], 6: [-31.104859212629613, 16.14085527346894, 0.85], 8: [3.472541017515385, 2.8387260001304386, 0.37], 20: [-3.711634005606608, 38.088195547204684, 0.98], 12: [-32.72158322734169, 4.046944091095047, 1.33], 15: [-30.319267966044162, -20.152608546380552, 1.23], 33: [-22.269804033639648, 35.096976001612695, 0.86], 7: [3.0626673236447166, -16.9033230007767, 0.88], 88: [-2.1062953712798236, 20.305102091842105, 1.11], 21: [-49.56056081719499, 1.5366657273433366, 1.6600000000000001], 10: [-17.055299817173925, 19.964924182735565, 1.13]}","{25: [9.700344088272486, -15.214163727971815, 0.87], 9: [14.288652383546912, -28.22303618311502, 0.9400000000000001], 7: [11.499234189149307, -2.7566140910357566, 1.07], 10: [30.250955683732386, -16.0000920007352, 2.33], 15: [-3.51808253905657, 14.686301455220287, 0.88], 1: [-35.636240605977555, -1.2551391818758553, 0.53], 21: [26.015594180402147, 4.305010091106905, 1.02], 33: [-2.1746076535916017, -13.7009585460841, 0.49], 2: [-1.457328689317932, -26.533876910310134, 0.92], 5: [-4.736318240283279, -2.944298454680744, 0.5], 11: [9.02860664554, 16.492763455303294, 1.52]}",1,17.947218378363793,85.31293123026279,17.996472242840092,0.85,10,3.195527614272514,102.21524560139919,14.157319596521237,11,1.6600000000000001,0,-141.70035060548872,0,10.831634543002792,23.488018315075028
192,2,1114.818,Aston Villa,-7.400497250442624,33.44300754699125,-23.749903483728172,35.073515456157075,88,33,"{2: [-19.673937305792084, -30.15853118320396, 1.54], 6: [-33.18838382313884, 21.48985963735109, 2.51], 8: [1.6508801558679698, 8.1994606367404, 2.75], 20: [0.14800994500885248, 38.06473500174907, 0.93], 12: [-34.07644349319196, 7.39007181852139, 2.07], 15: [-40.076538956243134, -18.2992254553863, 2.36], 33: [-23.749903483728172, 35.073515456157075, 4.3], 7: [2.926042759021161, -25.630645910268633, 1.49], 88: [-7.400497250442624, 33.44300754699125, 3.01], 21: [-53.95531764591938, 7.120275545781721, 1.33], 10: [-16.09892786480903, 23.613039001085014, 4.66]}","{25: [6.94508203503077, -29.525096455902126, 4.76], 9: [10.645330660252082, -32.35209218330475, 5.25], 7: [16.04200096288255, -7.073354454870474, 2.65], 15: [-2.185993033976898, 10.428212455024628, 1.63], 1: [-36.1371973429306, -1.5953170909823953, 1.27], 12: [19.320990513847896, -22.44001172830384, 4.94], 21: [32.89236393312114, -5.161320000237161, 2.22], 33: [-3.2334480294241614, -12.87983945513728, 1.69], 2: [-3.2220626490388655, -31.24944654689045, 2.92], 5: [-2.5844813474622703, -5.4663070911602665, 1.47], 11: [16.315250092129663, 11.659891091444859, 1.51]}",1,0.6567963775693002,68.77793061192361,23.598132285177776,3.01,10,-0.9737115315965283,84.11070697513098,32.74741507207126,10,4.3,0,174.30478772355812,0,19.322121912434064,16.430509432846222
